src,dst,edge_type
sigma38,RDBECOLIPMC02411,BINDS
sigma38,RDBECOLIPMC02412,BINDS
sigma38,RDBECOLIPMC02413,BINDS
sigma38,RDBECOLIPMC02414,BINDS
sigma70,RDBECOLIPMC02415,BINDS
sigma70,RDBECOLIPMC02416,BINDS
sigma70,RDBECOLIPMC02418,BINDS
sigma70,RDBECOLIPMC02421,BINDS
sigma70,RDBECOLIPMC02422,BINDS
sigma38,RDBECOLIPMC02423,BINDS
sigma38,RDBECOLIPMC02424,BINDS
sigma70,RDBECOLIPMC02425,BINDS
sigma70,RDBECOLIPMC02426,BINDS
sigma70,RDBECOLIPMC02427,BINDS
sigma70,RDBECOLIPMC02428,BINDS
sigma70,RDBECOLIPMC02429,BINDS
sigma70,RDBECOLIPMC02430,BINDS
sigma70,RDBECOLIPMC02439,BINDS
sigma70,RDBECOLIPMC02442,BINDS
sigma70,RDBECOLIPMC03512,BINDS
sigma38,RDBECOLIPMC02443,BINDS
sigma70,RDBECOLIPMC02445,BINDS
sigma70,RDBECOLIPMC02448,BINDS
sigma70,RDBECOLIPMC03442,BINDS
sigma70,RDBECOLIPMC02449,BINDS
sigma70,RDBECOLIPMC02450,BINDS
sigma70,RDBECOLIPMC03513,BINDS
sigma38,RDBECOLIPMC03441,BINDS
sigma70,RDBECOLIPMC03403,BINDS
sigma70,RDBECOLIPMC03555,BINDS
sigma70,RDBECOLIPMC03366,BINDS
sigma70,RDBECOLIPMC03422,BINDS
sigma70,RDBECOLIPMC03698,BINDS
sigma70,RDBECOLIPMC03699,BINDS
sigma70,RDBECOLIPMC02212,BINDS
sigma32,RDBECOLIPMC01150,BINDS
sigma70,RDBECOLIPMC02455,BINDS
sigma70,RDBECOLIPMC02459,BINDS
sigma70,RDBECOLIPMC02460,BINDS
sigma70,RDBECOLIPMC00225,BINDS
sigma38,RDBECOLIPMC02463,BINDS
sigma70,RDBECOLIPMC03997,BINDS
sigma70,RDBECOLIPMC00428,BINDS
sigma70,RDBECOLIPMC02465,BINDS
sigma70,RDBECOLIPMC02466,BINDS
sigma70,RDBECOLIPMC02467,BINDS
sigma70,RDBECOLIPMC02469,BINDS
sigma70,RDBECOLIPMC00310,BINDS
sigma70,RDBECOLIPMC02470,BINDS
sigma70,RDBECOLIPMC02471,BINDS
sigma70,RDBECOLIPMC02472,BINDS
sigma70,RDBECOLIPMC02473,BINDS
sigma70,RDBECOLIPMC03412,BINDS
sigma70,RDBECOLIPMC02490,BINDS
sigma24,RDBECOLIPMC02492,BINDS
sigma70,RDBECOLIPMC03359,BINDS
sigma70,RDBECOLIPMC03360,BINDS
sigma70,RDBECOLIPMC03359,BINDS
sigma70,RDBECOLIPMC03360,BINDS
sigma70,RDBECOLIPMC03359,BINDS
sigma70,RDBECOLIPMC03360,BINDS
sigma54,RDBECOLIPMC02496,BINDS
sigma54,RDBECOLIPMC02497,BINDS
sigma54,RDBECOLIPMC00586,BINDS
sigma70,RDBECOLIPMC02506,BINDS
sigma70,RDBECOLIPMC02508,BINDS
sigma70,RDBECOLIPMC02517,BINDS
sigma70,RDBECOLIPMC02521,BINDS
sigma70,RDBECOLIPMC02526,BINDS
sigma70,RDBECOLIPMC02528,BINDS
sigma70,RDBECOLIPMC02529,BINDS
sigma38,RDBECOLIPMC02530,BINDS
sigma70,RDBECOLIPMC01444,BINDS
sigma70,RDBECOLIPMC00504,BINDS
sigma38,RDBECOLIPMC02532,BINDS
sigma70,RDBECOLIPMC02533,BINDS
sigma70,RDBECOLIPMC02534,BINDS
sigma38,RDBECOLIPMC02535,BINDS
sigma70,RDBECOLIPMC02536,BINDS
sigma70,RDBECOLIPMC02541,BINDS
sigma70,RDBECOLIPMC02549,BINDS
sigma70,RDBECOLIPMC02551,BINDS
sigma70,RDBECOLIPMC02552,BINDS
sigma70,RDBECOLIPMC02556,BINDS
sigma70,RDBECOLIPMC02557,BINDS
sigma70,RDBECOLIPMC02559,BINDS
sigma70,RDBECOLIPMC02561,BINDS
sigma70,RDBECOLIPMC02562,BINDS
sigma70,RDBECOLIPMC02563,BINDS
sigma70,RDBECOLIPMC02564,BINDS
sigma54,RDBECOLIPMC02566,BINDS
sigma70,RDBECOLIPMC01535,BINDS
sigma70,RDBECOLIPMC01546,BINDS
sigma24,RDBECOLIPMC01567,BINDS
sigma54,RDBECOLIPMC02603,BINDS
sigma70,RDBECOLIPMC02612,BINDS
sigma70,RDBECOLIPMC02567,BINDS
sigma70,RDBECOLIPMC02568,BINDS
sigma70,RDBECOLIPMC02569,BINDS
sigma70,RDBECOLIPMC02570,BINDS
sigma70,RDBECOLIPMC02571,BINDS
sigma70,RDBECOLIPMC02572,BINDS
sigma70,RDBECOLIPMC02573,BINDS
sigma70,RDBECOLIPMC02574,BINDS
sigma54,RDBECOLIPMC02575,BINDS
sigma70,RDBECOLIPMC02576,BINDS
sigma70,RDBECOLIPMC02577,BINDS
sigma70,RDBECOLIPMC02583,BINDS
sigma70,RDBECOLIPMC02584,BINDS
sigma70,RDBECOLIPMC02585,BINDS
sigma70,RDBECOLIPMC02586,BINDS
sigma54,RDBECOLIPMC02587,BINDS
sigma70,RDBECOLIPMC02588,BINDS
sigma70,RDBECOLIPMC02589,BINDS
sigma70,RDBECOLIPMC02590,BINDS
sigma70,RDBECOLIPMC02591,BINDS
sigma70,RDBECOLIPMC02593,BINDS
sigma70,RDBECOLIPMC02594,BINDS
sigma70,RDBECOLIPMC02452,BINDS
sigma70,RDBECOLIPMC02595,BINDS
sigma70,RDBECOLIPMC02597,BINDS
sigma70,RDBECOLIPMC02598,BINDS
sigma70,RDBECOLIPMC02599,BINDS
sigma54,RDBECOLIPMC02761,BINDS
sigma32,RDBECOLIPMC02765,BINDS
sigma70,RDBECOLIPMC02766,BINDS
sigma70,RDBECOLIPMC02768,BINDS
sigma70,RDBECOLIPMC02769,BINDS
sigma70,RDBECOLIPMC02600,BINDS
sigma70,RDBECOLIPMC02601,BINDS
sigma38,RDBECOLIPMC03120,BINDS
sigma70,RDBECOLIPMC02602,BINDS
sigma70,RDBECOLIPMC01873,BINDS
sigma70,RDBECOLIPMC02605,BINDS
sigma70,RDBECOLIPMC02608,BINDS
sigma70,RDBECOLIPMC02609,BINDS
sigma70,RDBECOLIPMC02614,BINDS
sigma38,RDBECOLIPMC02615,BINDS
sigma38,RDBECOLIPMC02616,BINDS
sigma32,RDBECOLIPMC02617,BINDS
sigma38,RDBECOLIPMC02618,BINDS
sigma38,RDBECOLIPMC02619,BINDS
sigma38,RDBECOLIPMC02620,BINDS
sigma38,RDBECOLIPMC02621,BINDS
sigma38,RDBECOLIPMC02622,BINDS
sigma38,RDBECOLIPMC02623,BINDS
sigma38,RDBECOLIPMC02624,BINDS
sigma38,RDBECOLIPMC02624,BINDS
sigma24,RDBECOLIPMC02625,BINDS
sigma38,RDBECOLIPMC02626,BINDS
sigma38,RDBECOLIPMC02627,BINDS
sigma38,RDBECOLIPMC02627,BINDS
sigma38,RDBECOLIPMC02627,BINDS
sigma38,RDBECOLIPMC02627,BINDS
sigma32,RDBECOLIPMC02628,BINDS
sigma38,RDBECOLIPMC02629,BINDS
sigma38,RDBECOLIPMC02630,BINDS
sigma38,RDBECOLIPMC02631,BINDS
sigma24,RDBECOLIPMC02632,BINDS
sigma38,RDBECOLIPMC02633,BINDS
sigma38,RDBECOLIPMC02635,BINDS
sigma38,RDBECOLIPMC02636,BINDS
sigma38,RDBECOLIPMC02637,BINDS
sigma38,RDBECOLIPMC02638,BINDS
sigma38,RDBECOLIPMC02640,BINDS
sigma38,RDBECOLIPMC02641,BINDS
sigma24,RDBECOLIPMC02642,BINDS
sigma32,RDBECOLIPMC02644,BINDS
sigma38,RDBECOLIPMC02645,BINDS
sigma38,RDBECOLIPMC02646,BINDS
sigma38,RDBECOLIPMC02647,BINDS
sigma38,RDBECOLIPMC02648,BINDS
sigma32,RDBECOLIPMC02649,BINDS
sigma32,RDBECOLIPMC02650,BINDS
sigma38,RDBECOLIPMC02651,BINDS
sigma38,RDBECOLIPMC02652,BINDS
sigma38,RDBECOLIPMC02653,BINDS
sigma38,RDBECOLIPMC02654,BINDS
sigma38,RDBECOLIPMC02655,BINDS
sigma38,RDBECOLIPMC02656,BINDS
sigma38,RDBECOLIPMC02657,BINDS
sigma38,RDBECOLIPMC02658,BINDS
sigma38,RDBECOLIPMC02659,BINDS
sigma32,RDBECOLIPMC02660,BINDS
sigma32,RDBECOLIPMC02661,BINDS
sigma38,RDBECOLIPMC02662,BINDS
sigma32,RDBECOLIPMC02663,BINDS
sigma38,RDBECOLIPMC02664,BINDS
sigma38,RDBECOLIPMC02665,BINDS
sigma38,RDBECOLIPMC02665,BINDS
sigma38,RDBECOLIPMC02665,BINDS
sigma38,RDBECOLIPMC02666,BINDS
sigma38,RDBECOLIPMC02667,BINDS
sigma70,RDBECOLIPMC02668,BINDS
sigma70,RDBECOLIPMC02770,BINDS
sigma38,RDBECOLIPMC02669,BINDS
sigma38,RDBECOLIPMC02670,BINDS
sigma38,RDBECOLIPMC02671,BINDS
sigma38,RDBECOLIPMC02672,BINDS
sigma38,RDBECOLIPMC02673,BINDS
sigma38,RDBECOLIPMC02674,BINDS
sigma38,RDBECOLIPMC02675,BINDS
sigma32,RDBECOLIPMC02676,BINDS
sigma32,RDBECOLIPMC02677,BINDS
sigma38,RDBECOLIPMC02679,BINDS
sigma38,RDBECOLIPMC02680,BINDS
sigma38,RDBECOLIPMC02681,BINDS
sigma32,RDBECOLIPMC02682,BINDS
sigma38,RDBECOLIPMC02684,BINDS
sigma38,RDBECOLIPMC02685,BINDS
sigma38,RDBECOLIPMC02686,BINDS
sigma38,RDBECOLIPMC02687,BINDS
sigma38,RDBECOLIPMC02688,BINDS
sigma38,RDBECOLIPMC02689,BINDS
sigma38,RDBECOLIPMC02690,BINDS
sigma32,RDBECOLIPMC02691,BINDS
sigma38,RDBECOLIPMC02692,BINDS
sigma38,RDBECOLIPMC02693,BINDS
sigma38,RDBECOLIPMC02694,BINDS
sigma38,RDBECOLIPMC02695,BINDS
sigma38,RDBECOLIPMC02696,BINDS
sigma38,RDBECOLIPMC02698,BINDS
sigma24,RDBECOLIPMC02699,BINDS
sigma38,RDBECOLIPMC02700,BINDS
sigma38,RDBECOLIPMC02701,BINDS
sigma38,RDBECOLIPMC02702,BINDS
sigma38,RDBECOLIPMC02703,BINDS
sigma38,RDBECOLIPMC02704,BINDS
sigma38,RDBECOLIPMC02706,BINDS
sigma38,RDBECOLIPMC02707,BINDS
sigma32,RDBECOLIPMC02708,BINDS
sigma38,RDBECOLIPMC02709,BINDS
sigma38,RDBECOLIPMC02710,BINDS
sigma54,RDBECOLIPMC02712,BINDS
sigma38,RDBECOLIPMC02713,BINDS
sigma70,RDBECOLIPMC03397,BINDS
sigma38,RDBECOLIPMC02714,BINDS
sigma32,RDBECOLIPMC02715,BINDS
sigma32,RDBECOLIPMC02715,BINDS
sigma38,RDBECOLIPMC02716,BINDS
sigma38,RDBECOLIPMC02717,BINDS
sigma38,RDBECOLIPMC02718,BINDS
sigma38,RDBECOLIPMC02720,BINDS
sigma38,RDBECOLIPMC02721,BINDS
sigma38,RDBECOLIPMC02722,BINDS
sigma32,RDBECOLIPMC02723,BINDS
sigma38,RDBECOLIPMC02724,BINDS
sigma38,RDBECOLIPMC02725,BINDS
sigma32,RDBECOLIPMC02726,BINDS
sigma38,RDBECOLIPMC02728,BINDS
sigma38,RDBECOLIPMC02728,BINDS
sigma32,RDBECOLIPMC02729,BINDS
sigma38,RDBECOLIPMC02730,BINDS
sigma32,RDBECOLIPMC02731,BINDS
sigma24,RDBECOLIPMC02732,BINDS
sigma38,RDBECOLIPMC02733,BINDS
sigma38,RDBECOLIPMC02734,BINDS
sigma38,RDBECOLIPMC02735,BINDS
sigma54,RDBECOLIPMC02736,BINDS
sigma38,RDBECOLIPMC02737,BINDS
sigma38,RDBECOLIPMC02738,BINDS
sigma32,RDBECOLIPMC02739,BINDS
sigma70,RDBECOLIPMC02775,BINDS
sigma70,RDBECOLIPMC02776,BINDS
sigma70,RDBECOLIPMC02777,BINDS
sigma38,RDBECOLIPMC02778,BINDS
sigma70,RDBECOLIPMC02779,BINDS
sigma70,RDBECOLIPMC02785,BINDS
sigma38,RDBECOLIPMC03642,BINDS
sigma70,RDBECOLIPMC02786,BINDS
sigma38,RDBECOLIPMC02789,BINDS
sigma38,RDBECOLIPMC02791,BINDS
sigma70,RDBECOLIPMC02792,BINDS
sigma32,RDBECOLIPMC03620,BINDS
sigma70,RDBECOLIPMC03798,BINDS
sigma70,RDBECOLIPMC03799,BINDS
sigma70,RDBECOLIPMC03800,BINDS
sigma70,RDBECOLIPMC02793,BINDS
sigma70,RDBECOLIPMC03733,BINDS
sigma70,RDBECOLIPMC02796,BINDS
sigma70,RDBECOLIPMC02797,BINDS
sigma54,RDBECOLIPMC02798,BINDS
sigma70,RDBECOLIPMC02799,BINDS
sigma70,RDBECOLIPMC02800,BINDS
sigma70,RDBECOLIPMC02802,BINDS
sigma70,RDBECOLIPMC02804,BINDS
sigma70,RDBECOLIPMC02807,BINDS
sigma70,RDBECOLIPMC03633,BINDS
sigma24,RDBECOLIPMC02808,BINDS
sigma70,RDBECOLIPMC02809,BINDS
sigma70,RDBECOLIPMC02815,BINDS
sigma70,RDBECOLIPMC02816,BINDS
sigma38,RDBECOLIPMC02817,BINDS
sigma70,RDBECOLIPMC02820,BINDS
sigma70,RDBECOLIPMC02821,BINDS
sigma32,RDBECOLIPMC02823,BINDS
sigma38,RDBECOLIPMC02828,BINDS
sigma54,RDBECOLIPMC02830,BINDS
sigma38,RDBECOLIPMC02831,BINDS
sigma70,RDBECOLIPMC03361,BINDS
sigma54,RDBECOLIPMC03553,BINDS
sigma70,RDBECOLIPMC03710,BINDS
sigma70,RDBECOLIPMC04042,BINDS
sigma70,RDBECOLIPMC03676,BINDS
sigma70,RDBECOLIPMC03677,BINDS
sigma70,RDBECOLIPMC02502,BINDS
sigma24,RDBECOLIPMC00650,BINDS
sigma70,RDBECOLIPMC03494,BINDS
sigma70,RDBECOLIPMC00594,BINDS
sigma70,RDBECOLIPMC00595,BINDS
sigma70,RDBECOLIPMC02833,BINDS
sigma70,RDBECOLIPMC03668,BINDS
sigma70,RDBECOLIPMC03718,BINDS
sigma70,RDBECOLIPMC02835,BINDS
sigma24,RDBECOLIPMC00639,BINDS
sigma24,RDBECOLIPMC00721,BINDS
sigma70,RDBECOLIPMC03561,BINDS
sigma70,RDBECOLIPMC03559,BINDS
sigma70,RDBECOLIPMC03964,BINDS
sigma70,RDBECOLIPMC03729,BINDS
sigma70,RDBECOLIPMC03609,BINDS
sigma38,RDBECOLIPMC03617,BINDS
sigma70,RDBECOLIPMC03956,BINDS
sigma70,RDBECOLIPMC03611,BINDS
sigma70,RDBECOLIPMC03569,BINDS
sigma70,RDBECOLIPMC03925,BINDS
sigma70,RDBECOLIPMC03950,BINDS
sigma38,RDBECOLIPMC03994,BINDS
sigma70,RDBECOLIPMC03817,BINDS
sigma70,RDBECOLIPMC03953,BINDS
sigma70,RDBECOLIPMC03960,BINDS
sigma70,RDBECOLIPMC03644,BINDS
sigma38,RDBECOLIPMC03618,BINDS
sigma70,RDBECOLIPMC03702,BINDS
sigma70,RDBECOLIPMC03955,BINDS
sigma70,RDBECOLIPMC03954,BINDS
sigma70,RDBECOLIPMC03924,BINDS
sigma70,RDBECOLIPMC03923,BINDS
sigma70,RDBECOLIPMC03674,BINDS
sigma70,RDBECOLIPMC03628,BINDS
sigma70,RDBECOLIPMC03570,BINDS
sigma70,RDBECOLIPMC03722,BINDS
sigma70,RDBECOLIPMC03723,BINDS
sigma70,RDBECOLIPMC02836,BINDS
sigma70,RDBECOLIPMC02837,BINDS
sigma70,RDBECOLIPMC02838,BINDS
sigma32,RDBECOLIPMC03833,BINDS
sigma70,RDBECOLIPMC03834,BINDS
sigma38,RDBECOLIPMC03659,BINDS
sigma70,RDBECOLIPMC03914,BINDS
sigma70,RDBECOLIPMC03566,BINDS
sigma70,RDBECOLIPMC03730,BINDS
sigma70,RDBECOLIPMC03632,BINDS
sigma70,RDBECOLIPMC03649,BINDS
sigma70,RDBECOLIPMC03666,BINDS
sigma70,RDBECOLIPMC03658,BINDS
sigma70,RDBECOLIPMC03629,BINDS
sigma70,RDBECOLIPMC03728,BINDS
sigma70,RDBECOLIPMC03590,BINDS
sigma70,RDBECOLIPMC02840,BINDS
sigma70,RDBECOLIPMC02841,BINDS
sigma70,RDBECOLIPMC03563,BINDS
sigma70,RDBECOLIPMC03562,BINDS
sigma38,RDBECOLIPMC03675,BINDS
sigma38,RDBECOLIPMC02844,BINDS
sigma70,RDBECOLIPMC02846,BINDS
sigma70,RDBECOLIPMC03591,BINDS
sigma70,RDBECOLIPMC02849,BINDS
sigma70,RDBECOLIPMC02851,BINDS
sigma70,RDBECOLIPMC02853,BINDS
sigma70,RDBECOLIPMC02854,BINDS
sigma70,RDBECOLIPMC02855,BINDS
sigma70,RDBECOLIPMC02856,BINDS
sigma70,RDBECOLIPMC02859,BINDS
sigma70,RDBECOLIPMC02861,BINDS
sigma38,RDBECOLIPMC02863,BINDS
sigma28,RDBECOLIPMC02864,BINDS
sigma70,RDBECOLIPMC02866,BINDS
sigma70,RDBECOLIPMC02869,BINDS
sigma70,RDBECOLIPMC02871,BINDS
sigma70,RDBECOLIPMC02874,BINDS
sigma38,RDBECOLIPMC02875,BINDS
sigma70,RDBECOLIPMC02876,BINDS
sigma70,RDBECOLIPMC02880,BINDS
sigma70,RDBECOLIPMC02882,BINDS
sigma70,RDBECOLIPMC02883,BINDS
sigma70,RDBECOLIPMC02884,BINDS
sigma70,RDBECOLIPMC02885,BINDS
sigma38,RDBECOLIPMC02886,BINDS
sigma70,RDBECOLIPMC03258,BINDS
sigma32,RDBECOLIPMC03253,BINDS
sigma70,RDBECOLIPMC00266,BINDS
sigma70,RDBECOLIPMC03263,BINDS
sigma70,RDBECOLIPMC03264,BINDS
sigma28,RDBECOLIPMC02894,BINDS
sigma38,RDBECOLIPMC02900,BINDS
sigma38,RDBECOLIPMC02901,BINDS
sigma70,RDBECOLIPMC02902,BINDS
sigma38,RDBECOLIPMC02903,BINDS
sigma38,RDBECOLIPMC02904,BINDS
sigma70,RDBECOLIPMC02995,BINDS
sigma70,RDBECOLIPMC02905,BINDS
sigma70,RDBECOLIPMC02906,BINDS
sigma70,RDBECOLIPMC02909,BINDS
sigma70,RDBECOLIPMC03811,BINDS
sigma70,RDBECOLIPMC02909,BINDS
sigma38,RDBECOLIPMC02911,BINDS
sigma38,RDBECOLIPMC02912,BINDS
sigma38,RDBECOLIPMC02913,BINDS
sigma38,RDBECOLIPMC02914,BINDS
sigma38,RDBECOLIPMC02915,BINDS
sigma70,RDBECOLIPMC02916,BINDS
sigma38,RDBECOLIPMC02917,BINDS
sigma70,RDBECOLIPMC02919,BINDS
sigma38,RDBECOLIPMC02920,BINDS
sigma70,RDBECOLIPMC02921,BINDS
sigma38,RDBECOLIPMC02922,BINDS
sigma38,RDBECOLIPMC02923,BINDS
sigma38,RDBECOLIPMC02924,BINDS
sigma70,RDBECOLIPMC02928,BINDS
sigma70,RDBECOLIPMC02929,BINDS
sigma70,RDBECOLIPMC02930,BINDS
sigma70,RDBECOLIPMC02932,BINDS
sigma70,RDBECOLIPMC02933,BINDS
sigma24,RDBECOLIPMC02934,BINDS
sigma70,RDBECOLIPMC02935,BINDS
sigma70,RDBECOLIPMC03110,BINDS
sigma32,RDBECOLIPMC00240,BINDS
sigma24,RDBECOLIPMC00239,BINDS
sigma70,RDBECOLIPMC00241,BINDS
sigma70,RDBECOLIPMC02560,BINDS
sigma70,RDBECOLIPMC02937,BINDS
sigma28,RDBECOLIPMC02938,BINDS
sigma70,RDBECOLIPMC02939,BINDS
sigma70,RDBECOLIPMC02940,BINDS
sigma70,RDBECOLIPMC00510,BINDS
sigma70,RDBECOLIPMC02941,BINDS
sigma70,RDBECOLIPMC02943,BINDS
sigma28,RDBECOLIPMC02944,BINDS
sigma54,RDBECOLIPMC02945,BINDS
sigma54,RDBECOLIPMC03488,BINDS
sigma70,RDBECOLIPMC02029,BINDS
sigma70,RDBECOLIPMC02947,BINDS
sigma32,RDBECOLIPMC02950,BINDS
sigma32,RDBECOLIPMC02951,BINDS
sigma32,RDBECOLIPMC02952,BINDS
sigma70,RDBECOLIPMC02953,BINDS
sigma32,RDBECOLIPMC02955,BINDS
sigma38,RDBECOLIPMC02406,BINDS
sigma70,RDBECOLIPMC02957,BINDS
sigma70,RDBECOLIPMC02958,BINDS
sigma38,RDBECOLIPMC02959,BINDS
sigma38,RDBECOLIPMC02960,BINDS
sigma70,RDBECOLIPMC02962,BINDS
sigma24,RDBECOLIPMC02963,BINDS
sigma24,RDBECOLIPMC02964,BINDS
sigma38,RDBECOLIPMC02981,BINDS
sigma70,RDBECOLIPMC02983,BINDS
sigma70,RDBECOLIPMC02984,BINDS
sigma38,RDBECOLIPMC02985,BINDS
sigma70,RDBECOLIPMC03890,BINDS
sigma70,RDBECOLIPMC02987,BINDS
sigma70,RDBECOLIPMC00353,BINDS
sigma70,RDBECOLIPMC02554,BINDS
sigma32,RDBECOLIPMC03254,BINDS
sigma70,RDBECOLIPMC03102,BINDS
sigma24,RDBECOLIPMC03094,BINDS
sigma70,RDBECOLIPMC03103,BINDS
sigma70,RDBECOLIPMC03104,BINDS
sigma38,RDBECOLIPMC03105,BINDS
sigma70,RDBECOLIPMC03119,BINDS
sigma32,RDBECOLIPMC03251,BINDS
sigma38,RDBECOLIPMC00516,BINDS
sigma38,RDBECOLIPMC00307,BINDS
sigma70,RDBECOLIPMC00305,BINDS
sigma28,RDBECOLIPMC03034,BINDS
sigma70,RDBECOLIPMC03287,BINDS
sigma32,RDBECOLIPMC03257,BINDS
sigma70,RDBECOLIPMC02997,BINDS
sigma70,RDBECOLIPMC02501,BINDS
sigma70,RDBECOLIPMC00258,BINDS
sigma24,RDBECOLIPMC00545,BINDS
sigma70,RDBECOLIPMC03128,BINDS
sigma70,RDBECOLIPMC02998,BINDS
sigma70,RDBECOLIPMC00285,BINDS
sigma32,RDBECOLIPMC03152,BINDS
sigma28,RDBECOLIPMC03035,BINDS
sigma70,RDBECOLIPMC02539,BINDS
sigma54,RDBECOLIPMC02999,BINDS
sigma70,RDBECOLIPMC00519,BINDS
sigma70,RDBECOLIPMC03150,BINDS
sigma70,RDBECOLIPMC03002,BINDS
sigma70,RDBECOLIPMC00341,BINDS
sigma70,RDBECOLIPMC02468,BINDS
sigma70,RDBECOLIPMC00316,BINDS
sigma70,RDBECOLIPMC02743,BINDS
sigma38,RDBECOLIPMC00517,BINDS
sigma32,RDBECOLIPMC03153,BINDS
sigma70,RDBECOLIPMC00306,BINDS
sigma70,RDBECOLIPMC03005,BINDS
sigma70,RDBECOLIPMC03006,BINDS
sigma54,RDBECOLIPMC03007,BINDS
sigma38,RDBECOLIPMC03011,BINDS
sigma70,RDBECOLIPMC03013,BINDS
sigma70,RDBECOLIPMC00374,BINDS
sigma70,RDBECOLIPMC00375,BINDS
sigma70,RDBECOLIPMC00376,BINDS
sigma70,RDBECOLIPMC00377,BINDS
sigma70,RDBECOLIPMC00378,BINDS
sigma70,RDBECOLIPMC00379,BINDS
sigma70,RDBECOLIPMC00373,BINDS
sigma70,RDBECOLIPMC03331,BINDS
sigma70,RDBECOLIPMC03332,BINDS
sigma70,RDBECOLIPMC03334,BINDS
sigma70,RDBECOLIPMC03335,BINDS
sigma70,RDBECOLIPMC03337,BINDS
sigma70,RDBECOLIPMC03338,BINDS
sigma70,RDBECOLIPMC03339,BINDS
sigma70,RDBECOLIPMC03340,BINDS
sigma70,RDBECOLIPMC03341,BINDS
sigma70,RDBECOLIPMC03342,BINDS
sigma70,RDBECOLIPMC03343,BINDS
sigma70,RDBECOLIPMC03344,BINDS
sigma70,RDBECOLIPMC03345,BINDS
sigma70,RDBECOLIPMC03348,BINDS
sigma70,RDBECOLIPMC03349,BINDS
sigma70,RDBECOLIPMC03350,BINDS
sigma70,RDBECOLIPMC03351,BINDS
sigma70,RDBECOLIPMC03352,BINDS
sigma70,RDBECOLIPMC03353,BINDS
sigma70,RDBECOLIPMC03354,BINDS
sigma70,RDBECOLIPMC03355,BINDS
sigma70,RDBECOLIPMC03356,BINDS
sigma70,RDBECOLIPMC03357,BINDS
sigma70,RDBECOLIPMC03358,BINDS
sigma70,RDBECOLIPMC03359,BINDS
sigma70,RDBECOLIPMC03360,BINDS
sigma70,RDBECOLIPMC03361,BINDS
sigma70,RDBECOLIPMC03362,BINDS
sigma54,RDBECOLIPMC03553,BINDS
sigma70,RDBECOLIPMC03363,BINDS
sigma70,RDBECOLIPMC03364,BINDS
sigma70,RDBECOLIPMC03366,BINDS
sigma70,RDBECOLIPMC03367,BINDS
sigma70,RDBECOLIPMC03368,BINDS
sigma70,RDBECOLIPMC03369,BINDS
sigma70,RDBECOLIPMC03370,BINDS
sigma70,RDBECOLIPMC03371,BINDS
sigma70,RDBECOLIPMC03372,BINDS
sigma70,RDBECOLIPMC03374,BINDS
sigma70,RDBECOLIPMC03375,BINDS
sigma32,RDBECOLIPMC03376,BINDS
sigma70,RDBECOLIPMC03378,BINDS
sigma70,RDBECOLIPMC03379,BINDS
sigma70,RDBECOLIPMC03380,BINDS
sigma70,RDBECOLIPMC03381,BINDS
sigma70,RDBECOLIPMC03382,BINDS
sigma70,RDBECOLIPMC03383,BINDS
sigma70,RDBECOLIPMC03384,BINDS
sigma70,RDBECOLIPMC03385,BINDS
sigma70,RDBECOLIPMC03386,BINDS
sigma70,RDBECOLIPMC03387,BINDS
sigma70,RDBECOLIPMC03388,BINDS
sigma70,RDBECOLIPMC03389,BINDS
sigma70,RDBECOLIPMC03737,BINDS
sigma70,RDBECOLIPMC03390,BINDS
sigma70,RDBECOLIPMC03391,BINDS
sigma70,RDBECOLIPMC03392,BINDS
sigma70,RDBECOLIPMC03393,BINDS
sigma70,RDBECOLIPMC03394,BINDS
sigma70,RDBECOLIPMC03395,BINDS
sigma70,RDBECOLIPMC03396,BINDS
sigma70,RDBECOLIPMC03397,BINDS
sigma70,RDBECOLIPMC03398,BINDS
sigma70,RDBECOLIPMC03400,BINDS
sigma70,RDBECOLIPMC03401,BINDS
sigma70,RDBECOLIPMC03402,BINDS
sigma70,RDBECOLIPMC03403,BINDS
sigma70,RDBECOLIPMC03405,BINDS
sigma70,RDBECOLIPMC03406,BINDS
sigma70,RDBECOLIPMC03407,BINDS
sigma70,RDBECOLIPMC03408,BINDS
sigma70,RDBECOLIPMC03409,BINDS
sigma70,RDBECOLIPMC03432,BINDS
sigma70,RDBECOLIPMC03410,BINDS
sigma70,RDBECOLIPMC03411,BINDS
sigma70,RDBECOLIPMC03412,BINDS
sigma70,RDBECOLIPMC03413,BINDS
sigma70,RDBECOLIPMC03414,BINDS
sigma70,RDBECOLIPMC03415,BINDS
sigma38,RDBECOLIPMC03417,BINDS
sigma70,RDBECOLIPMC03418,BINDS
sigma70,RDBECOLIPMC03419,BINDS
sigma70,RDBECOLIPMC03399,BINDS
sigma70,RDBECOLIPMC03420,BINDS
sigma70,RDBECOLIPMC03422,BINDS
sigma70,RDBECOLIPMC03423,BINDS
sigma70,RDBECOLIPMC03424,BINDS
sigma70,RDBECOLIPMC03425,BINDS
sigma70,RDBECOLIPMC03426,BINDS
sigma70,RDBECOLIPMC03427,BINDS
sigma70,RDBECOLIPMC03428,BINDS
sigma70,RDBECOLIPMC03429,BINDS
sigma70,RDBECOLIPMC03430,BINDS
sigma70,RDBECOLIPMC03431,BINDS
sigma70,RDBECOLIPMC03433,BINDS
sigma70,RDBECOLIPMC03434,BINDS
sigma70,RDBECOLIPMC03435,BINDS
