src,dst,edge_type
RDBECOLIPMC03233,RDBECOLIGNC00601,DRIVES
RDBECOLIPMC03234,RDBECOLIGNC02507,DRIVES
RDBECOLIPMC03234,RDBECOLIGNC02514,DRIVES
RDBECOLIPMC03235,RDBECOLIGNC03050,DRIVES
RDBECOLIPMC03235,RDBECOLIGNC03051,DRIVES
RDBECOLIPMC03235,RDBECOLIGNC02572,DRIVES
RDBECOLIPMC03235,RDBECOLIGNC03052,DRIVES
RDBECOLIPMC03236,RDBECOLIGNC04384,DRIVES
RDBECOLIPMC03236,RDBECOLIGNC02436,DRIVES
RDBECOLIPMC03237,RDBECOLIGNC00216,DRIVES
RDBECOLIPMC03237,RDBECOLIGNC00214,DRIVES
RDBECOLIPMC03237,RDBECOLIGNC00213,DRIVES
RDBECOLIPMC03238,RDBECOLIGNC02286,DRIVES
RDBECOLIPMC03238,RDBECOLIGNC01485,DRIVES
RDBECOLIPMC03238,RDBECOLIGNC01335,DRIVES
RDBECOLIPMC03238,RDBECOLIGNC02287,DRIVES
RDBECOLIPMC03238,RDBECOLIGNC00571,DRIVES
RDBECOLIPMC03239,RDBECOLIGNC02175,DRIVES
RDBECOLIPMC03240,RDBECOLIGNC03677,DRIVES
RDBECOLIPMC03240,RDBECOLIGNC03678,DRIVES
RDBECOLIPMC03241,RDBECOLIGNC00079,DRIVES
RDBECOLIPMC03241,RDBECOLIGNC01080,DRIVES
RDBECOLIPMC03242,RDBECOLIGNC01881,DRIVES
RDBECOLIPMC03242,RDBECOLIGNC01882,DRIVES
RDBECOLIPMC03242,RDBECOLIGNC01883,DRIVES
RDBECOLIPMC03242,RDBECOLIGNC02300,DRIVES
RDBECOLIPMC03243,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03243,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03243,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03243,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03244,RDBECOLIGNC01004,DRIVES
RDBECOLIPMC03244,RDBECOLIGNC02545,DRIVES
RDBECOLIPMC03245,RDBECOLIGNC00770,DRIVES
RDBECOLIPMC03245,RDBECOLIGNC00769,DRIVES
RDBECOLIPMC03245,RDBECOLIGNC00768,DRIVES
RDBECOLIPMC03245,RDBECOLIGNC00767,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC04457,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC04458,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC04459,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC01153,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC00979,DRIVES
RDBECOLIPMC03246,RDBECOLIGNC00978,DRIVES
RDBECOLIPMC03247,RDBECOLIGNC00716,DRIVES
RDBECOLIPMC03247,RDBECOLIGNC00715,DRIVES
RDBECOLIPMC03247,RDBECOLIGNC00714,DRIVES
RDBECOLIPMC03247,RDBECOLIGNC00713,DRIVES
RDBECOLIPMC03247,RDBECOLIGNC00712,DRIVES
RDBECOLIPMC03249,RDBECOLIGNC02468,DRIVES
RDBECOLIPMC03249,RDBECOLIGNC02466,DRIVES
RDBECOLIPMC03249,RDBECOLIGNC02496,DRIVES
RDBECOLIPMC03249,RDBECOLIGNC02467,DRIVES
RDBECOLIPMC03262,RDBECOLIGNC01167,DRIVES
RDBECOLIPMC03265,RDBECOLIGNC02393,DRIVES
RDBECOLIPMC03265,RDBECOLIGNC04273,DRIVES
RDBECOLIPMC03265,RDBECOLIGNC04274,DRIVES
RDBECOLIPMC03265,RDBECOLIGNC04275,DRIVES
RDBECOLIPMC03266,RDBECOLIGNC01925,DRIVES
RDBECOLIPMC03266,RDBECOLIGNC01926,DRIVES
RDBECOLIPMC03266,RDBECOLIGNC01927,DRIVES
RDBECOLIPMC03266,RDBECOLIGNC01928,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC00587,DRIVES
RDBECOLIPMC03268,RDBECOLIGNC01253,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC00587,DRIVES
RDBECOLIPMC03269,RDBECOLIGNC01253,DRIVES
RDBECOLIPMC03270,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03270,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03270,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03270,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03270,RDBECOLIGNC00587,DRIVES
RDBECOLIPMC03271,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03271,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03271,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03271,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03271,RDBECOLIGNC00587,DRIVES
RDBECOLIPMC03272,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03272,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03272,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03272,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03273,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC03273,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC03273,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC03273,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC03276,RDBECOLIGNC04717,DRIVES
RDBECOLIPMC03276,RDBECOLIGNC04716,DRIVES
RDBECOLIPMC03278,RDBECOLIGNC02487,DRIVES
RDBECOLIPMC03278,RDBECOLIGNC01996,DRIVES
RDBECOLIPMC03279,RDBECOLIGNC02487,DRIVES
RDBECOLIPMC03279,RDBECOLIGNC01996,DRIVES
RDBECOLIPMC03282,RDBECOLIGNC02067,DRIVES
RDBECOLIPMC03290,RDBECOLIGNC00259,DRIVES
RDBECOLIPMC03291,RDBECOLIGNC02188,DRIVES
RDBECOLIPMC03296,RDBECOLIGNC00135,DRIVES
RDBECOLIPMC03296,RDBECOLIGNC03022,DRIVES
RDBECOLIPMC03299,RDBECOLIGNC03057,DRIVES
RDBECOLIPMC03301,RDBECOLIGNC03089,DRIVES
RDBECOLIPMC03301,RDBECOLIGNC03090,DRIVES
RDBECOLIPMC03301,RDBECOLIGNC03091,DRIVES
RDBECOLIPMC03301,RDBECOLIGNC03092,DRIVES
RDBECOLIPMC03304,RDBECOLIGNC02405,DRIVES
RDBECOLIPMC03305,RDBECOLIGNC01230,DRIVES
RDBECOLIPMC03312,RDBECOLIGNC00991,DRIVES
RDBECOLIPMC03315,RDBECOLIGNC01645,DRIVES
RDBECOLIPMC03318,RDBECOLIGNC03196,DRIVES
RDBECOLIPMC03318,RDBECOLIGNC03195,DRIVES
RDBECOLIPMC03320,RDBECOLIGNC01092,DRIVES
RDBECOLIPMC00042,RDBECOLIGNC03357,DRIVES
RDBECOLIPMC00042,RDBECOLIGNC03358,DRIVES
RDBECOLIPMC00054,RDBECOLIGNC03450,DRIVES
RDBECOLIPMC00417,RDBECOLIGNC02432,DRIVES
RDBECOLIPMC00056,RDBECOLIGNC03456,DRIVES
RDBECOLIPMC00057,RDBECOLIGNC00849,DRIVES
RDBECOLIPMC00067,RDBECOLIGNC01295,DRIVES
RDBECOLIPMC00075,RDBECOLIGNC01006,DRIVES
RDBECOLIPMC00087,RDBECOLIGNC03766,DRIVES
RDBECOLIPMC00087,RDBECOLIGNC01031,DRIVES
RDBECOLIPMC00089,RDBECOLIGNC00794,DRIVES
RDBECOLIPMC00090,RDBECOLIGNC00794,DRIVES
RDBECOLIPMC00096,RDBECOLIGNC03854,DRIVES
RDBECOLIPMC00096,RDBECOLIGNC03853,DRIVES
RDBECOLIPMC00101,RDBECOLIGNC00793,DRIVES
RDBECOLIPMC00102,RDBECOLIGNC00093,DRIVES
RDBECOLIPMC00105,RDBECOLIGNC03957,DRIVES
RDBECOLIPMC00106,RDBECOLIGNC03957,DRIVES
RDBECOLIPMC00108,RDBECOLIGNC01819,DRIVES
RDBECOLIPMC00112,RDBECOLIGNC02269,DRIVES
RDBECOLIPMC00112,RDBECOLIGNC02270,DRIVES
RDBECOLIPMC00112,RDBECOLIGNC02271,DRIVES
RDBECOLIPMC00112,RDBECOLIGNC02272,DRIVES
RDBECOLIPMC00112,RDBECOLIGNC04002,DRIVES
RDBECOLIPMC00121,RDBECOLIGNC02421,DRIVES
RDBECOLIPMC00123,RDBECOLIGNC00187,DRIVES
RDBECOLIPMC00126,RDBECOLIGNC02030,DRIVES
RDBECOLIPMC00127,RDBECOLIGNC01728,DRIVES
RDBECOLIPMC00128,RDBECOLIGNC04173,DRIVES
RDBECOLIPMC00128,RDBECOLIGNC04172,DRIVES
RDBECOLIPMC00129,RDBECOLIGNC04182,DRIVES
RDBECOLIPMC00130,RDBECOLIGNC04182,DRIVES
RDBECOLIPMC00131,RDBECOLIGNC04182,DRIVES
RDBECOLIPMC00137,RDBECOLIGNC00502,DRIVES
RDBECOLIPMC00138,RDBECOLIGNC00502,DRIVES
RDBECOLIPMC00139,RDBECOLIGNC00502,DRIVES
RDBECOLIPMC00140,RDBECOLIGNC00502,DRIVES
RDBECOLIPMC00141,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC00142,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC00142,RDBECOLIGNC00800,DRIVES
RDBECOLIPMC00159,RDBECOLIGNC04481,DRIVES
RDBECOLIPMC00159,RDBECOLIGNC04482,DRIVES
RDBECOLIPMC00165,RDBECOLIGNC00900,DRIVES
RDBECOLIPMC00165,RDBECOLIGNC00893,DRIVES
RDBECOLIPMC00165,RDBECOLIGNC00883,DRIVES
RDBECOLIPMC00165,RDBECOLIGNC00868,DRIVES
RDBECOLIPMC00165,RDBECOLIGNC00902,DRIVES
RDBECOLIPMC00167,RDBECOLIGNC04538,DRIVES
RDBECOLIPMC00167,RDBECOLIGNC04539,DRIVES
RDBECOLIPMC00167,RDBECOLIGNC04540,DRIVES
RDBECOLIPMC00167,RDBECOLIGNC04541,DRIVES
RDBECOLIPMC00181,RDBECOLIGNC01494,DRIVES
RDBECOLIPMC00182,RDBECOLIGNC01494,DRIVES
RDBECOLIPMC00186,RDBECOLIGNC00328,DRIVES
RDBECOLIPMC00190,RDBECOLIGNC01003,DRIVES
RDBECOLIPMC00191,RDBECOLIGNC01806,DRIVES
RDBECOLIPMC00191,RDBECOLIGNC01807,DRIVES
RDBECOLIPMC00197,RDBECOLIGNC00001,DRIVES
RDBECOLIPMC00199,RDBECOLIGNC02064,DRIVES
RDBECOLIPMC00200,RDBECOLIGNC00591,DRIVES
RDBECOLIPMC00201,RDBECOLIGNC00591,DRIVES
RDBECOLIPMC00202,RDBECOLIGNC00591,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03784,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03785,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03786,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03787,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03788,DRIVES
RDBECOLIPMC00213,RDBECOLIGNC03789,DRIVES
RDBECOLIPMC00214,RDBECOLIGNC01573,DRIVES
RDBECOLIPMC00214,RDBECOLIGNC01572,DRIVES
RDBECOLIPMC00214,RDBECOLIGNC01571,DRIVES
RDBECOLIPMC00214,RDBECOLIGNC01570,DRIVES
RDBECOLIPMC00215,RDBECOLIGNC01573,DRIVES
RDBECOLIPMC00215,RDBECOLIGNC01572,DRIVES
RDBECOLIPMC00215,RDBECOLIGNC01571,DRIVES
RDBECOLIPMC00215,RDBECOLIGNC01570,DRIVES
RDBECOLIPMC00216,RDBECOLIGNC01573,DRIVES
RDBECOLIPMC00216,RDBECOLIGNC01572,DRIVES
RDBECOLIPMC00216,RDBECOLIGNC01571,DRIVES
RDBECOLIPMC00216,RDBECOLIGNC01570,DRIVES
RDBECOLIPMC00217,RDBECOLIGNC00726,DRIVES
RDBECOLIPMC00217,RDBECOLIGNC01093,DRIVES
RDBECOLIPMC00218,RDBECOLIGNC00407,DRIVES
RDBECOLIPMC00220,RDBECOLIGNC01330,DRIVES
RDBECOLIPMC00220,RDBECOLIGNC00224,DRIVES
RDBECOLIPMC00222,RDBECOLIGNC02963,DRIVES
RDBECOLIPMC00223,RDBECOLIGNC00141,DRIVES
RDBECOLIPMC00225,RDBECOLIGNC03777,DRIVES
RDBECOLIPMC00225,RDBECOLIGNC03776,DRIVES
RDBECOLIPMC00227,RDBECOLIGNC02791,DRIVES
RDBECOLIPMC00227,RDBECOLIGNC02016,DRIVES
RDBECOLIPMC00231,RDBECOLIGNC01140,DRIVES
RDBECOLIPMC00231,RDBECOLIGNC02536,DRIVES
RDBECOLIPMC03536,RDBECOLIGNC00724,DRIVES
RDBECOLIPMC03536,RDBECOLIGNC00772,DRIVES
RDBECOLIPMC03536,RDBECOLIGNC00774,DRIVES
RDBECOLIPMC00234,RDBECOLIGNC00725,DRIVES
RDBECOLIPMC00234,RDBECOLIGNC00773,DRIVES
RDBECOLIPMC03682,RDBECOLIGNC00853,DRIVES
RDBECOLIPMC00244,RDBECOLIGNC02119,DRIVES
RDBECOLIPMC00244,RDBECOLIGNC02118,DRIVES
RDBECOLIPMC00245,RDBECOLIGNC02119,DRIVES
RDBECOLIPMC00245,RDBECOLIGNC02118,DRIVES
RDBECOLIPMC00246,RDBECOLIGNC03343,DRIVES
RDBECOLIPMC00247,RDBECOLIGNC01147,DRIVES
RDBECOLIPMC00247,RDBECOLIGNC01146,DRIVES
RDBECOLIPMC00247,RDBECOLIGNC00997,DRIVES
RDBECOLIPMC00248,RDBECOLIGNC01147,DRIVES
RDBECOLIPMC00248,RDBECOLIGNC01146,DRIVES
RDBECOLIPMC00248,RDBECOLIGNC00997,DRIVES
RDBECOLIPMC00249,RDBECOLIGNC01147,DRIVES
RDBECOLIPMC00249,RDBECOLIGNC01146,DRIVES
RDBECOLIPMC00249,RDBECOLIGNC00997,DRIVES
RDBECOLIPMC00251,RDBECOLIGNC04127,DRIVES
RDBECOLIPMC00251,RDBECOLIGNC04126,DRIVES
RDBECOLIPMC00252,RDBECOLIGNC04127,DRIVES
RDBECOLIPMC00252,RDBECOLIGNC04126,DRIVES
RDBECOLIPMC00255,RDBECOLIGNC02662,DRIVES
RDBECOLIPMC00256,RDBECOLIGNC02923,DRIVES
RDBECOLIPMC00260,RDBECOLIGNC02120,DRIVES
RDBECOLIPMC00261,RDBECOLIGNC02120,DRIVES
RDBECOLIPMC00265,RDBECOLIGNC01050,DRIVES
RDBECOLIPMC00271,RDBECOLIGNC02758,DRIVES
RDBECOLIPMC00271,RDBECOLIGNC01497,DRIVES
RDBECOLIPMC00274,RDBECOLIGNC00275,DRIVES
RDBECOLIPMC00275,RDBECOLIGNC02683,DRIVES
RDBECOLIPMC00277,RDBECOLIGNC00660,DRIVES
RDBECOLIPMC00280,RDBECOLIGNC00685,DRIVES
RDBECOLIPMC00281,RDBECOLIGNC00685,DRIVES
RDBECOLIPMC00284,RDBECOLIGNC02758,DRIVES
RDBECOLIPMC00284,RDBECOLIGNC02119,DRIVES
RDBECOLIPMC00284,RDBECOLIGNC02118,DRIVES
RDBECOLIPMC00284,RDBECOLIGNC01497,DRIVES
RDBECOLIPMC00287,RDBECOLIGNC01389,DRIVES
RDBECOLIPMC00287,RDBECOLIGNC01388,DRIVES
RDBECOLIPMC00288,RDBECOLIGNC00568,DRIVES
RDBECOLIPMC00289,RDBECOLIGNC02370,DRIVES
RDBECOLIPMC00289,RDBECOLIGNC04728,DRIVES
RDBECOLIPMC00290,RDBECOLIGNC02371,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03250,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03251,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03252,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03253,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03254,DRIVES
RDBECOLIPMC00291,RDBECOLIGNC03255,DRIVES
RDBECOLIPMC00293,RDBECOLIGNC03257,DRIVES
RDBECOLIPMC00293,RDBECOLIGNC03256,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC00428,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC00429,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC00430,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC00431,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC00587,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC01253,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC01331,DRIVES
RDBECOLIPMC00299,RDBECOLIGNC01691,DRIVES
RDBECOLIPMC00301,RDBECOLIGNC01351,DRIVES
RDBECOLIPMC00301,RDBECOLIGNC01350,DRIVES
RDBECOLIPMC00362,RDBECOLIGNC03505,DRIVES
RDBECOLIPMC00362,RDBECOLIGNC03504,DRIVES
RDBECOLIPMC00362,RDBECOLIGNC03503,DRIVES
RDBECOLIPMC00362,RDBECOLIGNC03502,DRIVES
RDBECOLIPMC00303,RDBECOLIGNC00209,DRIVES
RDBECOLIPMC00303,RDBECOLIGNC02692,DRIVES
RDBECOLIPMC00318,RDBECOLIGNC02759,DRIVES
RDBECOLIPMC00318,RDBECOLIGNC02761,DRIVES
RDBECOLIPMC00318,RDBECOLIGNC02760,DRIVES
RDBECOLIPMC00318,RDBECOLIGNC04695,DRIVES
RDBECOLIPMC00319,RDBECOLIGNC02885,DRIVES
RDBECOLIPMC00319,RDBECOLIGNC02694,DRIVES
RDBECOLIPMC00320,RDBECOLIGNC02695,DRIVES
RDBECOLIPMC00321,RDBECOLIGNC02087,DRIVES
RDBECOLIPMC00321,RDBECOLIGNC03884,DRIVES
RDBECOLIPMC00322,RDBECOLIGNC04659,DRIVES
RDBECOLIPMC00323,RDBECOLIGNC02943,DRIVES
RDBECOLIPMC00324,RDBECOLIGNC03112,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01981,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01472,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01980,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01979,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01978,DRIVES
RDBECOLIPMC00327,RDBECOLIGNC01977,DRIVES
RDBECOLIPMC00332,RDBECOLIGNC00454,DRIVES
RDBECOLIPMC00333,RDBECOLIGNC00313,DRIVES
RDBECOLIPMC00333,RDBECOLIGNC00314,DRIVES
RDBECOLIPMC00334,RDBECOLIGNC01867,DRIVES
RDBECOLIPMC00335,RDBECOLIGNC01794,DRIVES
RDBECOLIPMC00336,RDBECOLIGNC04410,DRIVES
RDBECOLIPMC00336,RDBECOLIGNC04411,DRIVES
RDBECOLIPMC00337,RDBECOLIGNC04332,DRIVES
RDBECOLIPMC00337,RDBECOLIGNC04331,DRIVES
RDBECOLIPMC00337,RDBECOLIGNC04330,DRIVES
RDBECOLIPMC00338,RDBECOLIGNC00012,DRIVES
RDBECOLIPMC00339,RDBECOLIGNC00408,DRIVES
RDBECOLIPMC00342,RDBECOLIGNC02700,DRIVES
RDBECOLIPMC00343,RDBECOLIGNC02699,DRIVES
RDBECOLIPMC00348,RDBECOLIGNC01002,DRIVES
RDBECOLIPMC00348,RDBECOLIGNC00931,DRIVES
RDBECOLIPMC00350,RDBECOLIGNC03840,DRIVES
RDBECOLIPMC00352,RDBECOLIGNC04600,DRIVES
RDBECOLIPMC00352,RDBECOLIGNC01189,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03050,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03051,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC02572,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03052,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03053,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03054,DRIVES
RDBECOLIPMC00354,RDBECOLIGNC03055,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03050,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03051,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC02572,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03052,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03053,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03054,DRIVES
RDBECOLIPMC00355,RDBECOLIGNC03055,DRIVES
RDBECOLIPMC00356,RDBECOLIGNC00425,DRIVES
RDBECOLIPMC00357,RDBECOLIGNC00425,DRIVES
RDBECOLIPMC00361,RDBECOLIGNC04223,DRIVES
RDBECOLIPMC00364,RDBECOLIGNC00690,DRIVES
RDBECOLIPMC00365,RDBECOLIGNC00694,DRIVES
RDBECOLIPMC00365,RDBECOLIGNC00276,DRIVES
RDBECOLIPMC00366,RDBECOLIGNC00694,DRIVES
RDBECOLIPMC00366,RDBECOLIGNC00276,DRIVES
RDBECOLIPMC00367,RDBECOLIGNC01640,DRIVES
RDBECOLIPMC00368,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC00369,RDBECOLIGNC00252,DRIVES
RDBECOLIPMC00370,RDBECOLIGNC00794,DRIVES
RDBECOLIPMC03638,RDBECOLIGNC00268,DRIVES
RDBECOLIPMC00416,RDBECOLIGNC00405,DRIVES
RDBECOLIPMC00418,RDBECOLIGNC03720,DRIVES
RDBECOLIPMC00419,RDBECOLIGNC02876,DRIVES
RDBECOLIPMC00419,RDBECOLIGNC00315,DRIVES
RDBECOLIPMC00421,RDBECOLIGNC01022,DRIVES
RDBECOLIPMC00422,RDBECOLIGNC03461,DRIVES
RDBECOLIPMC00422,RDBECOLIGNC03000,DRIVES
RDBECOLIPMC00423,RDBECOLIGNC02875,DRIVES
RDBECOLIPMC00423,RDBECOLIGNC01498,DRIVES
RDBECOLIPMC00423,RDBECOLIGNC01890,DRIVES
RDBECOLIPMC00424,RDBECOLIGNC04430,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00147,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00146,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00143,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00144,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00975,DRIVES
RDBECOLIPMC00425,RDBECOLIGNC00976,DRIVES
RDBECOLIPMC00426,RDBECOLIGNC03519,DRIVES
RDBECOLIPMC00427,RDBECOLIGNC02129,DRIVES
RDBECOLIPMC03679,RDBECOLIGNC00162,DRIVES
RDBECOLIPMC03680,RDBECOLIGNC00162,DRIVES
RDBECOLIPMC00428,RDBECOLIGNC04503,DRIVES
RDBECOLIPMC00428,RDBECOLIGNC04504,DRIVES
RDBECOLIPMC00428,RDBECOLIGNC04505,DRIVES
RDBECOLIPMC00428,RDBECOLIGNC03007,DRIVES
RDBECOLIPMC00428,RDBECOLIGNC00629,DRIVES
RDBECOLIPMC00429,RDBECOLIGNC03258,DRIVES
RDBECOLIPMC03612,RDBECOLIGNC00942,DRIVES
RDBECOLIPMC00430,RDBECOLIGNC03742,DRIVES
RDBECOLIPMC00431,RDBECOLIGNC04607,DRIVES
RDBECOLIPMC03926,RDBECOLIGNC01301,DRIVES
RDBECOLIPMC03930,RDBECOLIGNC01301,DRIVES
RDBECOLIPMC03766,RDBECOLIGNC00672,DRIVES
RDBECOLIPMC03767,RDBECOLIGNC00672,DRIVES
RDBECOLIPMC00432,RDBECOLIGNC01369,DRIVES
RDBECOLIPMC00432,RDBECOLIGNC00775,DRIVES
RDBECOLIPMC00433,RDBECOLIGNC01369,DRIVES
RDBECOLIPMC00434,RDBECOLIGNC00581,DRIVES
RDBECOLIPMC00436,RDBECOLIGNC02214,DRIVES
RDBECOLIPMC00437,RDBECOLIGNC02214,DRIVES
RDBECOLIPMC00438,RDBECOLIGNC02214,DRIVES
RDBECOLIPMC00440,RDBECOLIGNC02230,DRIVES
RDBECOLIPMC00440,RDBECOLIGNC03234,DRIVES
RDBECOLIPMC00440,RDBECOLIGNC03233,DRIVES
RDBECOLIPMC00440,RDBECOLIGNC03232,DRIVES
RDBECOLIPMC00441,RDBECOLIGNC03230,DRIVES
RDBECOLIPMC00441,RDBECOLIGNC03231,DRIVES
RDBECOLIPMC00442,RDBECOLIGNC01385,DRIVES
RDBECOLIPMC00443,RDBECOLIGNC02029,DRIVES
RDBECOLIPMC00443,RDBECOLIGNC04185,DRIVES
RDBECOLIPMC00443,RDBECOLIGNC04186,DRIVES
RDBECOLIPMC00443,RDBECOLIGNC04187,DRIVES
RDBECOLIPMC00445,RDBECOLIGNC04507,DRIVES
RDBECOLIPMC00446,RDBECOLIGNC01300,DRIVES
RDBECOLIPMC00446,RDBECOLIGNC00354,DRIVES
RDBECOLIPMC00446,RDBECOLIGNC01299,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC04384,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC02436,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC04385,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC02898,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC04386,DRIVES
RDBECOLIPMC03911,RDBECOLIGNC04387,DRIVES
RDBECOLIPMC03912,RDBECOLIGNC04388,DRIVES
RDBECOLIPMC03751,RDBECOLIGNC01357,DRIVES
RDBECOLIPMC02748,RDBECOLIGNC02889,DRIVES
RDBECOLIPMC02749,RDBECOLIGNC02890,DRIVES
RDBECOLIPMC02750,RDBECOLIGNC02890,DRIVES
RDBECOLIPMC02751,RDBECOLIGNC02890,DRIVES
RDBECOLIPMC02752,RDBECOLIGNC02894,DRIVES
RDBECOLIPMC00733,RDBECOLIGNC02895,DRIVES
RDBECOLIPMC02753,RDBECOLIGNC00666,DRIVES
RDBECOLIPMC02755,RDBECOLIGNC04446,DRIVES
RDBECOLIPMC02757,RDBECOLIGNC00763,DRIVES
RDBECOLIPMC02758,RDBECOLIGNC01623,DRIVES
RDBECOLIPMC02758,RDBECOLIGNC01622,DRIVES
RDBECOLIPMC03053,RDBECOLIGNC02042,DRIVES
RDBECOLIPMC03053,RDBECOLIGNC02041,DRIVES
RDBECOLIPMC03053,RDBECOLIGNC01623,DRIVES
RDBECOLIPMC03053,RDBECOLIGNC01622,DRIVES
RDBECOLIPMC03053,RDBECOLIGNC00888,DRIVES
RDBECOLIPMC03118,RDBECOLIGNC01523,DRIVES
RDBECOLIPMC03118,RDBECOLIGNC01524,DRIVES
RDBECOLIPMC03118,RDBECOLIGNC01525,DRIVES
RDBECOLIPMC02760,RDBECOLIGNC01719,DRIVES
RDBECOLIPMC02760,RDBECOLIGNC01718,DRIVES
RDBECOLIPMC00058,RDBECOLIGNC01288,DRIVES
RDBECOLIPMC00058,RDBECOLIGNC01287,DRIVES
RDBECOLIPMC00058,RDBECOLIGNC00271,DRIVES
RDBECOLIPMC00058,RDBECOLIGNC01400,DRIVES
RDBECOLIPMC00058,RDBECOLIGNC00880,DRIVES
RDBECOLIPMC00447,RDBECOLIGNC03391,DRIVES
RDBECOLIPMC00447,RDBECOLIGNC03392,DRIVES
RDBECOLIPMC00448,RDBECOLIGNC01188,DRIVES
RDBECOLIPMC00449,RDBECOLIGNC02438,DRIVES
RDBECOLIPMC00450,RDBECOLIGNC00362,DRIVES
RDBECOLIPMC00452,RDBECOLIGNC01565,DRIVES
RDBECOLIPMC00453,RDBECOLIGNC01565,DRIVES
